origin_lat,origin_lon,dest_lat,dest_lon,hour,vehicle_type,distance_km,duration_min,fare
12.964063865164407,77.54575729078958,12.927639775856882,77.59618410899378,12,bike,22.578501033574856,101.56375267864802,229.56755654240465
13.096498188994978,77.699058058263,13.017006377189032,77.50529616125421,10,auto,15.568608981145722,105.04725378538403,158.2942781387946
13.027261225171197,77.67786396871276,13.001735501968241,77.6041928074034,11,car,8.334298312090795,37.489761222879665,84.73921701697842
12.975018203678783,77.61542866742731,13.002024592292853,77.5460031998524,6,car,19.801770984407636,89.07332545544017,201.33507416382298
13.071496899816719,77.60760956136869,12.971867472880081,77.5931556136745,20,auto,20.663682223245278,92.9504180827178,210.09858139409312
13.023917347873715,77.66799522361566,12.911095767108428,77.50884004146589,22,auto,17.915101864236718,80.58661521623777,182.15231179719876
12.950406616026168,77.68292679627163,12.967238872828341,77.5867322037129,21,auto,29.16903168450268,131.209610216158,296.5769658739406
13.058571135595377,77.66391707113635,13.089970380512451,77.69297159694048,10,bike,25.37897659471728,171.24148974306067,258.04147209473376
12.986587701746833,77.58656195511053,13.089666547618977,77.6330648972469,21,car,7.8734661063070295,35.416822540857346,80.05369235347176
12.971502233466088,77.67112462629584,12.985863813117946,77.66085788270966,18,car,27.87173219711258,125.3740321991986,283.38663614474393
12.966055387305016,77.54512106635839,13.0484097310848,77.55809743563681,19,bike,27.823930230664324,125.15900698159517,282.90060828048803
13.039473775122628,77.60810321340377,13.011523076121916,77.53320081445358,18,car,22.073095023719052,99.29030986191864,224.42882644814767
12.953730024781246,77.56303005772396,13.082800729345438,77.56269619627068,17,auto,18.12781715983022,81.54346189266231,184.31510066329665
13.061655602741077,77.52392689914511,13.047282081627635,77.51445498244283,21,bike,1.6651734366697508,7.490367178826128,16.930698654757794
12.95905775887997,77.52910239055065,12.978786183929094,77.69573960100061,15,auto,29.78060428791952,133.96061696129578,302.79514785182766
13.008824276717071,77.68732096353757,12.912107077395481,77.5403625061878,13,car,6.576423486346988,29.582399977933555,66.86597433123416
12.99758429836104,77.5389984855683,13.062122578252103,77.60546286794005,19,auto,13.894725654086042,62.50195607630313,141.27502142380087
13.071071282519073,77.62998202584826,12.963284156463738,77.62129817023198,13,bike,24.1346366131831,108.56364026670163,245.3896096595775
13.077677286879076,77.54782423158802,12.9988410195703,77.56220056997444,19,car,25.205436797071133,113.38036768731001,256.2770012271041
12.936876888473554,77.60509391454647,13.008305864300338,77.52169121304908,11,car,14.25269853563449,64.11220775568546,144.91472095935987
13.01706969178765,77.52612684082291,13.003505759371324,77.58394969586968,2,car,10.36071213894225,46.60507815330336,105.34283769499721
13.079641009203428,77.55790806920729,12.929238438381496,77.6848791593449,20,car,10.104412034375109,45.452176089828896,102.73689903416464
12.989223443806885,77.58010490600962,12.971868996035424,77.62030830886545,7,auto,28.075761884535268,126.29180883466636,285.4611138407649
13.084373661096762,77.64133575484456,12.972261842114042,77.58396712342605,16,auto,21.77028344197933,97.92818752481973,221.34998100976554
12.955798178091394,77.68021398707026,12.94315902354034,77.53150697701473,21,auto,8.95738071841878,40.29254194426632,91.07442524592919
13.02176623483876,77.58571542639687,12.907369856309952,77.65670138448289,17,bike,13.550895063969238,60.95531996587008,137.77911404180622
13.036490741953363,77.64276439371595,13.084835568702031,77.5152559519007,7,car,2.355777132767326,10.596875573033243,23.95243153315039
12.945641146670097,77.5278172921099,12.970863552008066,77.69699151025792,7,car,20.182918728126488,90.78782346925969,205.21040477487966
12.902753502511544,77.52011501489453,12.939159728377653,77.54641784598314,0,car,25.259252917123117,113.6224460741328,256.82417817054045
12.983344792474139,77.58962191807468,13.072818336211322,77.52829655109781,13,bike,8.112916198437096,36.49392902812211,82.48830802979195
13.087696378371346,77.65210124669599,12.999610691081577,77.56194659493823,0,bike,28.07209642927949,126.27532069887299,285.42384521937
12.96860562196608,77.54632305681474,13.063985021079919,77.68828314479565,1,auto,17.67269828428937,79.49622320103795,179.68766644882538
13.05594885909652,77.66182656473886,13.0526639497254,77.6641765231599,9,auto,23.729139468464,160.10941882291846,241.26670581579884
12.934947262565482,77.55048154711224,12.923344948846054,77.63543217739837,23,auto,4.323003115290647,19.44595075543364,43.95425810715774
12.96839056726049,77.51676024538408,13.003215731906222,77.67577989038679,15,bike,4.890151219340552,21.99712497582291,49.720752714163986
12.92891954416762,77.60260012280595,12.966848140253367,77.66823705512924,12,bike,7.376224287562589,33.180104300556806,74.99797190639171
13.043354162829274,77.50019556163178,13.037188705415636,77.62418747523235,1,auto,5.269548347029673,23.703748280279996,53.57828388655147
13.039861524739363,77.64162260791173,13.057443523982842,77.57603758773448,23,bike,10.207918504728209,45.91777411779142,103.78930403881732
13.037699463589783,77.64781184972226,12.95694193609438,77.6316464070397,2,bike,5.214811914745235,23.4575300985335,53.02174964210798
12.95067920689726,77.69466391926078,12.984001246057048,77.65199702374258,19,bike,25.14620963198328,113.11394906466118,255.67480732814093
13.038472024324681,77.63263292137376,13.07647073791077,77.62374742050451,8,bike,9.83042789885523,66.3295902389585,99.95115748165189
12.94545950818319,77.59884334518605,13.052800819896078,77.50226627460643,6,car,28.16640403836596,126.69953994490396,286.38272053838
12.984929823186269,77.5147246634233,12.956980456945184,77.50696296313683,2,bike,20.666391008219634,92.96260287597693,210.12612304297568
12.974384424333538,77.60685900542454,13.044776468472271,77.52288573883928,2,bike,26.6762877973348,119.996623877027,271.23192093884103
12.971061582324024,77.52836607880757,12.905428051268723,77.6498798294723,20,auto,28.92817035841101,130.12615564507516,294.1280014358583
12.911530961448252,77.66047775247753,13.012659026954356,77.64617472887804,8,auto,22.84559480025068,154.147811006515,232.28324007216145
13.026329325373188,77.61522977010735,12.908215460288023,77.6713978917082,20,bike,10.902248170840162,49.041042858332666,110.84892082414771
13.041463320536339,77.54258284753013,12.925216241607728,77.68864983136784,15,bike,7.773180256107691,34.96571166898558,79.03403309656161
13.022717738900567,77.64141103573496,13.064119714668685,77.57635891699879,9,car,24.53254132257346,165.53027296361216,249.4353171994902
13.029662551232624,77.5666016953832,13.036321509583928,77.6234000038404,14,bike,27.371962356584675,123.12594228374564,278.3052119637068
12.933988142843452,77.6338196424654,12.987766300507877,77.56552951167701,6,bike,25.806070008031035,116.08216630528742,262.38395661857334
12.929889359787772,77.65591021762937,12.979141936686942,77.5800144729296,12,bike,17.716630652148922,79.6938419950066,180.13435005849644
13.002835008705176,77.51731522373922,13.075159113185677,77.59160210303313,14,auto,15.353422973237013,69.06354196435441,156.10636823440112
13.075066545270907,77.60213129251414,12.947753446077103,77.65340211605046,20,car,29.854715216541262,134.29398648011951,303.5486728432114
12.936790688309445,77.52073487241279,12.978796749840388,77.61920729271655,18,auto,17.13981178576256,77.09916626348098,174.26952769819158
12.992567823741652,77.62989230115004,12.928695646497777,77.67529728058015,23,bike,6.190624121689384,27.84697780808278,62.94334823092941
12.985786466805981,77.56309957650147,13.034485310026,77.57706025891004,17,car,9.98868083779904,44.93158818150065,101.5601987751798
12.999457837183904,77.6287002380849,12.935121886600825,77.51944230786776,15,auto,15.955354947936716,71.77118274692285,162.2265288434279
12.932302154097203,77.50971075641368,13.099950759464734,77.53624440812067,15,car,16.417115694352173,73.84829823726955,166.9214944704268
12.968488128226962,77.67339927940401,13.092886456041645,77.6767671056701,19,bike,16.05195316733479,72.20570573184354,163.20869400844867
12.952376080820704,77.59563185100241,12.913550722486864,77.51440857369259,18,car,26.542930377466753,119.3967488016533,269.87600554922403
13.068905388645895,77.65871063772552,12.914169800945158,77.66892973095105,15,car,19.553447225467917,87.95630299235982,198.8102352258242
13.060066449155281,77.54532739563356,12.949418123038784,77.68434758442368,23,auto,28.938000423265514,130.1703737388367,294.22794890207615
12.98532783165363,77.56699474845058,12.96225020935784,77.61250502367903,7,auto,3.3802341516023606,15.205139830086654,34.368627641428475
13.021403092157808,77.65275498464229,13.059587488938433,77.68200020601604,22,car,25.994494115783453,116.9297451348122,264.2997641359139
12.929093122053244,77.67068458331084,13.050572792676725,77.63851815401466,20,auto,19.990781919933163,89.92354398326576,203.25684826936995
13.001922658843512,77.58742477296914,12.935780977500054,77.65575679574762,4,car,16.746855921219385,75.33155236472216,170.27413768013676
12.95938941715738,77.68606646600128,13.048104296154396,77.63891568232413,10,bike,7.80559707610708,52.66729596672869,79.3636320432352
13.07193019071384,77.61592285976808,12.9753663182488,77.57825424967749,19,car,15.154220299232467,68.16747844421914,154.08096933569058
13.034319676181278,77.50981949628618,12.963068115872076,77.62668327205382,19,car,21.583484174082617,97.08791763192461,219.45069409823893
13.026694802524483,77.590572267591,12.940021951621853,77.68607839815463,2,car,21.906141563671735,98.5393113833272,222.7313223568721
12.924950260013835,77.53208000926554,13.011369835742586,77.60388796579024,9,car,21.212648545213664,143.12970914022083,215.6802122105477
12.994117575899777,77.6465648893843,13.001591485577313,77.53542904854251,21,bike,12.504126089804206,56.24669094547197,127.13606048806825
13.097314555917375,77.56947053358614,13.080903629683235,77.56134407280348,8,auto,5.871971118068711,39.62039518156202,59.703434681428654
13.089659834814533,77.54023552794123,12.932889624575964,77.66301578565317,11,bike,10.498931346843742,47.22682276893886,106.74818545382266
13.02901712805209,77.66855760681287,12.905216548797108,77.60962698150722,10,car,2.9315119577439295,19.780012522181806,29.806231871344114
12.930344974206395,77.66355926636047,12.92784108968174,77.59083429906492,21,bike,6.22829806575865,28.016444644352838,63.32639913729541
13.027825369743981,77.56872933817111,12.90727098669714,77.60750563751311,15,bike,24.098142190285632,108.39947921208613,245.0185515685404
13.013132422508786,77.58072455824828,13.013734644799866,77.57391628694909,11,car,26.366597205140422,118.60355802798053,268.0831329644528
12.99373316753225,77.51211996203581,13.054315692361367,77.54209047630327,9,car,18.356224544377667,123.85634327318246,186.63743929369673
12.985607493893655,77.53577694347534,13.097435288149825,77.50065025495041,6,auto,4.837380721675166,21.759750060382483,49.18420716631938
13.019853951131607,77.64718376876938,13.069449343003695,77.50893988062266,15,bike,11.297331626561048,50.81822719508704,114.86594318649597
13.069993977703193,77.61322606969817,12.933915257024198,77.54016015210665,23,bike,5.32312801916259,23.94476306514187,54.12305673899222
13.050224208074388,77.66464739402026,13.095591816909097,77.50613629172032,1,bike,25.801359903594186,116.0609790758339,262.3360664966817
13.015872108059446,77.60023001962496,13.015701450946679,77.59420071923341,23,auto,15.932846925087842,71.66993602277101,161.99767787584892
13.084940836307206,77.6535724831351,13.062047815494712,77.68990025239695,22,car,28.17237651963671,126.72640566153228,286.44344591292025
12.91294799668831,77.60198360009541,12.90228384866302,77.62888087387603,2,car,6.550530120496075,29.465925133062797,66.60270279163046
13.098269301746361,77.6136138061156,12.939591345996728,77.50578931178948,3,bike,22.001030305029115,98.96614470786359,223.6961063549066
12.910598908533599,77.53692359285944,13.08500779755841,77.6552094274589,16,bike,25.113606810044462,112.96729340585124,255.34331720141589
12.939899109227712,77.60888020490336,12.948512091692846,77.6005469273807,11,car,14.890661240230196,66.98192378561187,151.40122504753813
12.984550532328912,77.54020662974233,13.007913882188257,77.65939538718551,13,bike,11.281223472867806,50.745768685313635,114.70216307202918
12.921501775237035,77.6112438344194,13.045206926176352,77.601246124248,5,bike,18.77840767390189,84.46998097238297,190.92999836633751
13.02473408219954,77.52828824753165,12.920182211069415,77.62487586524345,10,bike,6.990026847607252,47.16433723247185,71.0712983640852
12.909598512809774,77.53720199785828,13.014546279463195,77.55243914856844,14,car,24.230183077914255,108.99343219570719,246.36108107887054
12.956924776201388,77.65295679203862,12.942534021791888,77.58947482923541,17,car,18.518427698884828,83.30052592996144,188.28664451721033
12.912207336223934,77.5141772531423,12.971629257533449,77.50252917074488,0,car,19.31872888242464,86.90048109760515,196.42372974399433
13.040703866221016,77.57386272911832,12.988764230239251,77.5763308043042,20,auto,18.35756813848974,82.57693933828874,186.65110032534957
13.033691233517896,77.67557560378371,13.049871079738113,77.62582816324517,18,bike,23.893932734841226,107.48089393503184,242.94224607600503
12.975716118650121,77.52086747996293,13.08279281870713,77.68673965180352,18,auto,20.329351647262982,91.446515415243,206.69926567815878
12.937638852005964,77.57183064305215,13.09390912106263,77.53417160340443,22,auto,22.378213068443213,100.66280724720015,227.5311229150461
13.049400965805988,77.52279207351964,12.976326066055968,77.55250187038955,22,car,19.319547839834136,86.9041649731498,196.4320565169334
12.968075858153094,77.67530815151409,12.950359412758049,77.63496389227838,20,auto,6.837048323260727,30.754755770678976,69.51588483218279
13.059060233481128,77.52524742257607,12.954203273966426,77.59435211070164,4,auto,28.083317249252502,126.32579475748723,285.5379332281256
12.997580187835924,77.55091110156854,13.05291289725711,77.63537542168253,9,auto,26.62772086351044,179.66723646685728,270.7381152468584
13.005133888870196,77.5843812705038,13.068515415063837,77.65859953588395,8,bike,19.830076195209852,133.8009740744618,201.62286820611214
12.905698169898313,77.63305120356004,12.932948965680126,77.62637049551387,9,bike,27.063111424042564,182.60498015117537,275.16496125290445
13.028846403975805,77.56894106190964,12.90598817976317,77.64271336806048,17,bike,3.9554858764031873,17.792766166252978,40.217516044735405
12.970131300486434,77.54270033305934,13.069476097575444,77.68941635813482,4,auto,25.952912016070073,116.74269843561508,263.87697694499684
12.945841005458414,77.57467702115329,12.93194119347276,77.61718837332735,21,bike,26.43539961754732,118.91304851129459,268.78268346503677
12.986776675242341,77.61420492523294,13.089048389284299,77.58806240594838,5,auto,16.661440474551032,74.94733229238605,169.40567367743466
12.976493491454184,77.69815026987861,13.09350237372379,77.54188238515742,6,auto,3.163691473697775,14.231076629417599,32.16692375595871
12.993957808017273,77.56543303516227,13.015637295444401,77.67968579232956,21,bike,11.26986508692819,50.69467582052671,114.5866763573644
13.09589667083596,77.5724406672762,12.99720701714233,77.64278620056191,3,bike,23.541593423763324,105.89598346661465,239.35982602970927
12.972875614073645,77.6412470507344,12.970785684206314,77.6160020814356,7,car,10.495606604965472,47.21186724725286,106.7143810454612
13.054882026667208,77.55978713828206,13.031879810440294,77.6786553546088,0,car,2.2417134031605013,10.083788348767785,22.792685292378515
13.010553519309978,77.56994014420978,12.976871988327515,77.58404508118484,4,car,7.928855966226064,35.66598000376227,80.61687034212257
13.077826217821496,77.69894154709587,12.98697915242141,77.68314085492824,0,auto,3.2524182538974102,14.630191909336682,33.069055837269886
12.970990570229915,77.62085347575656,13.022659889554673,77.60023153912782,8,auto,19.679933444676337,132.78790452930008,200.09628748574988
12.949103736037301,77.66576215900763,12.90692697480233,77.5028637311741,6,auto,12.00319156104784,53.993361970658654,122.04279430607883
13.082203847931394,77.50633313809732,12.94376087851984,77.68909694440347,16,car,3.5029577043727707,15.757181107888233,35.61642288247709
12.908706852751553,77.52909804394524,12.904038388108436,77.63456399399632,9,auto,6.524942920577447,44.02624124885704,66.34254420292051
13.0901506856122,77.64554565884339,13.052626694772487,77.5740828134414,4,auto,29.84915308901092,134.26896663739308,303.49211975209084
13.011281383134184,77.60794878911821,12.977973527694488,77.51666168895967,17,car,1.6710084744282665,7.516614640112207,16.990026568447156
12.975272643337417,77.69905290129199,12.98453393857485,77.52448359436639,21,bike,27.542840320881233,123.8945941653847,280.04261856444475
13.099010464467822,77.59912593189016,13.009936694634703,77.66957368101018,2,car,11.772998261346142,52.95789485420042,119.70229733214906
12.911672529229527,77.57682077370158,12.977691876542249,77.64553103864469,7,bike,11.870425774869606,53.39614821180278,120.69289436896405
13.003341271953522,77.53887480024676,13.062126599689371,77.60233556808316,23,car,11.242860104769896,50.57320064708904,114.31210242708744
12.90621941509111,77.61803328891322,12.98718091142738,77.66463515908356,5,auto,2.7949953520764503,12.572589130436093,28.41819536954344
13.014235147837246,77.65332503730903,13.016031301467944,77.63344640150223,7,auto,26.479178514153205,119.10997695312572,269.2278066513365
12.936093701799024,77.68488783744421,13.094234248559992,77.67758020656373,2,car,5.58031829093275,25.10166932364751,56.73804620038094
13.026191840067906,77.52752516525209,13.098419897670178,77.62479634142379,0,auto,8.296868050888598,37.32139053317869,84.35864376314927
13.096184735150116,77.50161798466101,12.940574675097201,77.56759884566505,4,auto,21.736603398928892,97.77668625564804,221.00753820650615
13.074980510242476,77.5955920978443,12.988904037229894,77.53718971760408,1,car,6.4847175047694465,29.169883504043465,65.93355113450497
12.990367249884175,77.53658951725139,12.994949765478895,77.69226123778496,22,bike,6.6997255014944175,30.137043324389122,68.11965110508454
13.041692174010343,77.62206772230128,12.959527713730072,77.56694241569508,23,auto,27.988293912463007,125.89835598898631,284.5717807271765
13.055493750000638,77.62405386091528,12.956700916150448,77.59339654982566,19,bike,21.657527638257378,97.42098367876861,220.20353314292387
12.998968616836512,77.58192603701428,13.067924239564684,77.66571118495386,22,car,26.045177045037253,117.15772964468323,264.815084272087
13.005706698035514,77.63544105277751,13.092418810987715,77.68501080069314,21,bike,18.70504112754142,84.13995987140905,190.18404190293535
12.930156879674438,77.53993411382211,12.942137894060188,77.66357174997573,7,car,20.378896375577966,91.66938001221652,207.20301312365638
12.973879985122382,77.66171639609696,13.078346754186638,77.59654765785062,7,auto,20.999174983596696,94.45954854656655,213.50971365291815
12.928444250614557,77.51006793684112,12.978395239949938,77.56282601901704,20,bike,20.81099140231394,93.61305166534477,211.5963516953533
13.045378750668913,77.53437237173068,13.030285151186574,77.62831666161645,4,auto,15.498761927139249,69.7173129807186,157.58410621479896
12.995402598880453,77.69612046381391,12.956772048488254,77.67090921950633,12,bike,26.266925316587393,118.15520890936719,267.06971618018264
12.989775767341353,77.68007543588136,13.088216332999531,77.61629392340608,5,car,2.8722288226707158,12.920004625126603,29.20346889595025
13.07719959423307,77.68794580422474,13.05736344296987,77.63752793680887,16,bike,22.31855757727989,100.39446190658497,226.9245739984313
13.005523754462311,77.68168885866909,12.938554643887121,77.67519680977344,11,car,27.601848687467587,124.16002857757333,280.6425878233714
12.981818166383372,77.58828343999068,13.023007804271733,77.67323695685648,13,bike,18.259030360807618,82.13369173442308,185.6492146458722
12.953778404442529,77.6877608207268,13.09375923508073,77.52327431067602,14,bike,22.82335387767341,102.66516209744465,232.05710485425126
12.914402407033954,77.54748269261374,12.95691707166214,77.61452845507802,13,bike,26.727293131930622,120.22605864687637,271.7505191405719
12.983627226745064,77.50990286238776,12.972306547764543,77.56764045968845,6,car,8.983244768495869,40.40888491944396,91.3373987165621
12.905150696481318,77.61145281489459,12.940722444042251,77.65751521794377,6,car,15.08580695498823,67.85973808694703,153.3853746968043
12.958230788110486,77.5626640470249,13.027753604218036,77.59836456646643,16,bike,29.41160877340515,132.30078271809518,299.04337537958935
13.000701901969679,77.60641546327945,13.078563948746316,77.66176646521185,12,auto,20.41340143927668,91.82459243089949,207.5538443480089
13.093186613003944,77.59432171389072,12.968339317913006,77.61544536435963,0,auto,3.169299543435523,14.256303131699672,32.22394396579017
12.921876582838717,77.59662648190316,12.924879756300763,77.54607037252167,15,auto,15.31373449193622,68.88501323505432,155.70283446298052
13.034608210843324,77.614015505871,12.969535388630726,77.63543164879337,11,car,19.835590931778928,89.22545604928762,201.67893944827546
12.99998647421984,77.68468845553102,13.025344478575693,77.60472681427977,1,bike,18.644909343149312,83.869472044558,189.57265026126242
13.055419645855157,77.54723849871185,13.046967674794201,77.6569672734933,22,bike,10.911856256131177,49.08426243242046,110.94661130679
12.928721399574842,77.67521602981985,13.021306047082877,77.61025207985652,16,auto,16.512750141158484,74.27848593168522,167.89386044999128
12.916640527287175,77.64676708665174,12.915241315511702,77.55812519372952,1,bike,13.843799662298876,62.272878210279366,140.75722994235161
12.979843721070491,77.51584215260063,13.087964221266605,77.66790495372834,11,bike,19.336544848396578,86.98062177474817,196.60487408876455
13.059392450395979,77.66707749720061,12.93787829551878,77.56511112005956,19,car,27.796261735211107,125.03454715917285,282.6192880597633
12.938335147781979,77.57952880370905,13.01481712828794,77.56889220193017,13,auto,22.26210570272483,100.14052723585417,226.35059794552274
13.053555438429454,77.56714762196424,13.081366857653492,77.67927436502828,11,bike,6.562974216867308,29.521901795299044,66.72922849823402
12.958059599412374,77.50007860063843,13.094677168539496,77.63121228382207,14,auto,5.415306105793137,24.359403185804194,55.0602800773822
12.94337829752236,77.54916103719724,13.071554230009298,77.6873108814195,3,auto,26.12145791864305,117.5008601195314,265.5906722413044
12.903343117815401,77.63758926997352,12.925818222623299,77.62349545388945,14,car,4.716961550024779,21.218074466015924,47.95984178637091
12.979731811984475,77.67023452702274,13.081403615949915,77.650370078661,1,bike,7.663380770871387,34.47180608392482,77.91764368267495
12.97621629825869,77.5482098938739,12.96550263414637,77.55029452104505,10,auto,25.91041648773165,174.82731435852668,263.44490244234834
13.031868987239072,77.574187954102,13.016477168317513,77.5458539450054,3,bike,5.588607037514693,25.138954181779262,56.82232226887576
12.914183680094078,77.53008466755304,12.928091823324003,77.6482750633665,2,auto,22.090267453661326,99.36755575281968,224.6034276218873
12.930520797408455,77.66070003282145,13.002544893385283,77.68971481568047,19,auto,7.141908334095015,32.12609245489646,72.61555773210858
12.903315176580188,77.64340474468091,12.993465931078322,77.58386250008321,9,auto,23.77387171942426,160.41124412566097,241.72152225982754
12.92275927128948,77.64009563747591,12.901062598879156,77.57224013266332,11,bike,6.125621714112736,27.55458069824745,62.282434388396
13.030357855202018,77.63577090482123,12.957241686928858,77.573575881599,5,auto,21.634804814901862,97.31877072813877,219.9724981850357
12.980531370434983,77.67840900081714,12.928689751194941,77.64766241554359,23,car,23.95647947094127,107.76224481951596,243.57819180840056
12.964205262833463,77.6766061984797,12.970704846547017,77.63564614849783,8,car,28.95130964723746,195.3453629425523,294.3632708183615
13.011582398848754,77.62507356969586,12.954334201395664,77.6056341514946,16,bike,16.126457856642944,72.54084648485635,163.96622257289988
13.09869209261997,77.55775567540798,12.994225231219081,77.57183178736797,22,car,19.375215049813335,87.15457002609067,196.998054470272
13.066897302803605,77.58062055706431,13.054310433331757,77.53475140078139,7,bike,11.413338281578014,51.34005418447398,116.0454441770755
13.039924636479917,77.50579145009104,12.904127299429605,77.58821483197849,12,auto,27.118787194323662,121.98709699343974,275.7310462433581
13.083651717826411,77.68329680280043,12.94551604480129,77.66185851896847,10,bike,28.880618481928295,194.8683830921617,293.6445163684967
12.907945741336617,77.6374895467744,13.096706138635069,77.68158739060466,17,bike,25.30602062460865,113.83281893588055,257.2996901771426
12.914066688323105,77.6816341647059,12.911921809140567,77.53170378439957,8,auto,12.261367921199412,82.73205585252057,124.66780984935487
12.994801257997612,77.56041742742372,13.019101208898878,77.57106084225677,11,car,12.485019557439218,56.16074497745671,126.94179427249857
12.969833482591415,77.68896529079218,13.09965634227049,77.67840699144024,2,bike,8.762194134364957,39.41454380260254,89.08986005692648
13.087450412425689,77.67280623434812,13.020157439269207,77.53739649703401,17,car,4.726253140599958,21.25987036760237,48.054314299916626
12.997912992229034,77.67720255181763,12.910526703431811,77.56873101995603,2,bike,16.11909076786648,72.50770747437281,163.8913174865645
13.00792982201867,77.50002826604168,12.924934797176563,77.53867701109704,2,car,18.60925176577747,83.70907533071379,189.21010082109794
13.079052073146244,77.57544804378506,13.079029285707064,77.6335718363529,0,auto,14.716075851883536,66.19659498203103,149.62612310648586
12.989327009164738,77.52446505845656,13.073683433475036,77.69392736708882,14,car,16.628198862560637,74.79780319593223,169.0676886345473
13.07540687785407,77.68656158129382,13.009755759961193,77.56608159180034,4,car,27.701888524732468,124.61003282164931,281.6597457367177
12.950716349874327,77.60274145050302,12.952516045359328,77.50803882578904,1,auto,12.686802047839052,57.06841315788089,128.9934235283667
12.954761940831622,77.59786728268539,13.002069544175924,77.6069368715894,5,bike,13.998454280040633,62.968553415802425,142.3296852019005
12.965672278017518,77.59738423336684,12.950754760368294,77.69268617358873,11,auto,11.891392531645993,53.49046193513383,120.9060744695658
13.00951285409619,77.61405838020464,13.038026886947545,77.66057792206536,2,bike,19.734084715171885,88.76885566366003,200.64687208092934
12.944025734805397,77.6089015019711,13.020824808441533,77.68092087373921,23,bike,17.78238321764798,79.98961350306207,180.8028911532116
13.034285834216254,77.68342217217267,13.05759630120472,77.59194529876989,8,car,3.531833733442282,23.83060907843473,35.91002073586326
12.9285586565606,77.67687690930543,12.997527687704725,77.55200007624482,10,bike,13.56249454424307,91.51124600003548,137.8970520900259
12.918820054899928,77.65674385185902,12.907672114164017,77.55323100446162,8,car,9.427757881831141,63.612624354509805,95.85699853976075
13.074038349241075,77.56454546715491,13.058004274239536,77.59491555056206,16,car,29.462991145180986,132.53191349561328,299.56580711765696
12.9473737407114,77.65688748431427,12.941875016647924,77.54310404750612,8,bike,26.97182582977033,181.98904195142495,274.23681235615373
12.97720080220452,77.52903709502236,12.945327662415957,77.66648268284875,7,car,11.44643327357468,51.48892374747344,116.38193845697332
13.014308418545067,77.67204524003408,13.008327588094003,77.5329721937307,0,bike,25.473976315685423,114.5883257006621,259.00738448114225
13.005160393990295,77.65459994832425,13.064518987444348,77.57229006278631,8,bike,26.965793236582243,181.94833777879268,274.17547579197065
12.915204775888421,77.65519342711376,13.089818744727895,77.67919355224339,23,car,17.00377951305284,76.48725903007963,172.88641566562384
13.074825187119606,77.60573973887227,12.948154619161981,77.65591310660076,10,bike,14.225801190218146,95.98682513890779,144.64124142874243
13.090227123683738,77.59003707333815,13.079239434767718,77.66910449778555,7,bike,10.74483737473187,48.332969672202275,109.2484420420426
13.062501460834934,77.5453262985385,13.082206280721048,77.68719576276223,15,car,11.334320669984471,50.98461317671133,115.24203034591054
12.956760366989375,77.66173563541392,13.048884111673123,77.67508688594258,0,auto,21.70336870773504,97.62718829067046,220.66962353101604
13.005569359223593,77.69318581931238,12.97485232632241,77.64323828719796,0,auto,2.524233254873577,11.354633401923735,25.66521398398867
12.967883344803521,77.60870639444008,13.00957080768717,77.5919842836115,4,bike,6.500323665920264,29.240083925631584,66.09222722540545
13.010933462157533,77.68044149140948,12.927526652436086,77.50236563130055,14,bike,20.610238827181195,92.71001630174536,209.55519413248902
13.094880693782601,77.55647008839493,13.015054673923903,77.68620590548787,15,bike,7.1779341405693735,32.28814555547075,72.98185115222934
12.962340583543796,77.6035510502699,13.015122719934537,77.51695285284936,8,car,16.319747449609135,110.11546722822908,165.93150005063592
13.033759321184574,77.56563251788504,13.016694619040754,77.68691153394475,19,auto,21.350755334488234,96.0410450219757,217.08441694976108
12.965193441461798,77.69836023184136,13.084046087270417,77.66912120854906,6,car,24.91427400348325,112.07064451688296,253.3165951762048
13.054895453203017,77.55006333036455,13.006620170533541,77.69232708475494,8,bike,16.738541217387308,112.94122611656704,170.18959769055706
12.96516199332264,77.6357510975023,12.948178825736614,77.55460857473234,6,car,19.132669782732666,86.06354066667808,194.53196851390868
13.077965468289475,77.65284041579994,13.009046953334623,77.5970582568883,12,bike,5.370281151947835,24.156869666421674,54.602487568378606
13.050341544183853,77.50644532774449,12.925474861879275,77.50534055532822,8,car,20.537634343674345,138.57513472553083,208.8169859649979
13.052526419089022,77.69645424567007,12.914956145396902,77.55634390622912,6,car,27.01568900027449,121.5233354945495,274.6827923997301
12.993895805711984,77.51826454796074,13.066122089076115,77.50250808249972,11,auto,28.36361582742276,127.58664796590561,288.38787705730937
12.942152900493742,77.6228149663878,13.044631067633816,77.66342102717448,18,car,7.186500693927734,32.326680058062536,73.06895182908758
12.9082950159153,77.52987016216512,12.916782339781241,77.63706629766725,5,bike,27.518190640898386,123.78371373104306,279.79199223655877
12.964365759994049,77.60415929934102,13.011516430314598,77.66907991313788,21,car,8.89303587048596,40.00310270240185,90.42019715992542
12.9074225328988,77.51866901872006,13.005021109610118,77.50748842818665,17,auto,19.953199390471962,89.75448835279856,202.87472682365214
13.03877108227478,77.65624008799796,13.001462345855277,77.54232212655974,14,car,14.264622256586929,64.16584363895431,145.03595573397465
13.034070006387234,77.65458620345692,12.906480945253131,77.50388058330884,6,auto,2.9782459693519407,13.396896304039048,30.28140127414556
12.986094356548994,77.61962975298582,13.09207411577142,77.53466718585241,17,car,25.16846584847909,113.21406310076932,255.90109804740632
